donor_id,donation_amount,donation_date,account_type,donation_source
0014T000004xFvW,25,2021-11-25,Core,Website
0014T00000N78yE,25,2021-12-22,Core,Ads
0014T000004xFvW,25,2021-12-25,Core,Website
0014T000004xFvW,25,2022-01-25,Core,Website
0014T000004xFvW,25,2021-03-25,Core,Website
0014T00000JkFgV,25.75,2021-12-25,Core,Ads
0014T000004xdvV,51.5,2021-05-23,Core,Website
0014T000004xdvV,51.5,2021-06-23,Core,Website
0014T00000Hpp3a,15,2022-03-17,Core,Website
0014T000004xdvV,51.5,2021-07-23,Core,Website
0014T00000KFkX0,100,2022-04-19,Core,Ads
0014T00000OzdsS,77.25,2022-04-19,Core,Ads
0014T000008TBHg,50,2021-01-17,Core,Ads
0014T000008TBHg,50,2021-02-17,Core,Ads
0014T000004xBrp,25,2021-01-19,Core,Website
0014T000008TBHg,50,2021-03-17,Core,Ads
0014T000004xBrp,25,2021-02-19,Core,Website
0014T000008TBHg,50,2021-04-17,Core,Ads
0014T000004xBrp,25,2021-03-19,Core,Website
0014T00000N9CgR,100,2021-11-17,Core,Website
0014T000004xBrp,25,2021-04-19,Core,Website
0014T000004xBrp,25,2021-05-19,Core,Website
0014T000004xBrp,25,2021-06-19,Core,Website
0014T000004xBrp,25,2021-07-19,Core,Website
0014T000004xBrp,25,2021-08-19,Core,Website
0014T000004xBrp,25,2021-09-19,Core,Website
0014T00000MU3MZ,12,2021-12-08,Core,Ads
0014T000004z3BE,10,2021-09-20,Core,Ads
0014T00000N8EJL,25.75,2022-01-04,Core,Website
0014T000009y1mL,15.45,2021-07-23,Core,Website
0014T000004z3BE,10,2021-10-20,Core,Ads
0014T000009y1mL,15.45,2021-08-23,Core,Website
0014T00000N7mf4,51.5,2022-02-01,Core,Website
0014T000009y1mL,15.45,2021-09-23,Core,Website
0014T000009y1mL,15.45,2021-10-23,Core,Website
0014T000009y1mL,15.45,2021-11-23,Core,Website
0014T00000N8FL9,103,2022-01-04,Core,Website
0014T000009y1mL,15.45,2021-12-23,Core,Website
0014T00000N8FLF,15.45,2022-01-04,Core,Website
0014T000009y1mL,15.45,2022-01-23,Core,Website
0014T000009y1mL,15.45,2022-02-23,Core,Website
0014T000009y1mL,15.45,2022-03-23,Core,Website
0014T00000N8FLA,100,2022-01-04,Core,Website
0014T00000Oza6b,50,2022-01-17,Core,Ads
0014T000004xFvW,25,2021-04-25,Core,Website
0014T000004xFvW,25,2021-05-25,Core,Website
0014T000004xFvW,25,2021-06-25,Core,Website
0014T00000OKNfz,77.25,2021-11-19,Core,Website
0014T000004xYmx,25,2022-01-20,Core,Ads
0014T00000K5DoJ,12,2022-01-20,Core,Ads
0014T000008UMf3,12,2021-01-18,Core,Ads
0014T000004z3Nv,51.5,2022-01-20,Core,Ads
0014T000008UMf3,12,2021-02-18,Core,Ads
0014T000008UMf3,12,2021-03-18,Core,Ads
0014T000008UMf3,12,2021-04-18,Core,Ads
0014T000008TBHg,50,2021-05-17,Core,Ads
0014T000008UMf3,12,2021-07-18,Core,Ads
0014T000008TBHg,50,2021-06-17,Core,Ads
0014T000008UMf3,12,2021-08-18,Core,Ads
0014T000006uZc8,51.5,2021-12-20,Core,Website
0014T000008TBHg,50,2021-07-17,Core,Ads
0014T000008TBHg,50,2021-08-17,Core,Ads
0014T000008TBHg,50,2021-09-17,Core,Ads
0014T000008TBHg,50,2021-10-17,Core,Ads
0014T000008Tr9J,10,2022-01-04,Core,Email
0014T000008TBHg,50,2021-11-17,Core,Ads
0014T000008TBHg,50,2021-12-17,Core,Ads
0014T00000MTsqp,103,2022-01-04,Core,Website
0014T00000ON411,25,2022-01-04,Core,Website
0014T00000ON411,25,2021-12-04,Core,Website
0014T00000N7lYm,30.9,2022-01-01,Core,Website
0014T00000Gf88F,12,2021-12-25,Core,Email
0014T000009y1mL,15.45,2022-04-23,Core,Website
0014T00000JizKV,12,2021-12-25,Core,Email
0014T000009y1mL,15.45,2022-05-23,Core,Website
0014T00000N7mnz,10.3,2022-01-01,Core,Website
0014T00000OzjCH,25,2021-12-21,Core,Website
0014T000008UMf3,12,2021-09-18,Core,Ads
0014T00000Ozk29,25.75,2022-01-21,Core,Ads
0014T00000Ozk29,25.75,2021-12-21,Core,Ads
0014T00000EefLp,25.75,2022-01-04,Core,Website
0014T000004xacp,25,2021-12-24,Core,Website
0014T00000AnOYK,206,2021-01-26,Mid-Level,Website
0014T00000AnOYK,206,2021-02-26,Mid-Level,Website
0014T00000AnOYK,206,2021-03-26,Mid-Level,Website
0014T00000AnOYK,206,2021-04-26,Mid-Level,Website
0014T000004xPVu,25,2021-02-15,Core,Email
0014T00000AnOYK,206,2021-05-26,Mid-Level,Website
0014T000008U0l7,12,2021-01-03,Core,Ads
0014T00000N9F5o,25,2022-04-17,Core,Ads
0014T000004xNgk,103,2022-01-01,Core,Website
0014T00000N8ENY,25,2022-01-04,Core,Website
0014T00000QdYko,206,2022-03-18,Core,Ads
0014T00000N8ENn,25.75,2022-01-04,Core,Website
0014T00000N8ErA,25.75,2022-01-04,Core,Website
0014T00000N8Eq2,10,2022-01-04,Core,Website
0014T00000AnOYK,206,2021-06-26,Mid-Level,Website
0014T00000N8Yhz,10.3,2021-12-08,Core,Website
0014T00000AnOYK,206,2021-07-26,Mid-Level,Website
0014T000008U0l7,12,2021-02-03,Core,Ads
0014T00000N8Yhz,10.3,2021-11-08,Core,Website
0014T00000AnOYK,206,2021-08-26,Mid-Level,Website
0014T000008U0l7,12,2021-03-03,Core,Ads
0014T00000AnOYK,206,2021-09-26,Mid-Level,Website
0014T000004kGZs,20,2022-04-13,Core,Ads
0014T000008U0l7,12,2021-04-03,Core,Ads
0014T00000AnOYK,206,2021-10-26,Mid-Level,Website
0014T000004kGZs,20,2022-05-13,Core,Ads
0014T000008U0l7,12,2021-05-03,Core,Ads
0014T00000AnOYK,206,2021-11-26,Mid-Level,Website
0014T000008U0l7,12,2021-06-03,Core,Ads
0014T00000AnOYK,206,2021-12-26,Mid-Level,Website
0014T000008U0l7,12,2021-07-03,Core,Ads
0014T000004kKXz,15,2021-01-18,Core,Ads
0014T000008U0l7,12,2021-08-03,Core,Ads
0014T00000N7mhz,25.75,2022-02-01,Core,Website
0014T000004kKXz,15,2021-02-18,Core,Ads
0014T000008U0l7,12,2021-09-03,Core,Ads
0014T000004kKXz,15,2021-03-18,Core,Ads
0014T000008U0l7,12,2021-10-03,Core,Ads
0014T00000N8H47,12,2022-01-04,Core,Website
0014T00000N8H4c,20.6,2022-01-04,Core,Website
0014T000004xBBx,50,2021-01-11,Core,Website
0014T000008TBHg,50,2022-01-17,Core,Ads
0014T000008TBHg,50,2022-02-17,Core,Ads
0014T000008TBHg,50,2022-03-17,Core,Ads
0014T000008TBHg,50,2022-04-17,Core,Ads
0014T00000N7pfF,5,2022-05-04,Core,Email
0014T000004yoyG,50,2021-01-06,Core,Email
0014T000004yoyG,50,2021-02-06,Core,Email
0014T000004yoyG,50,2021-03-06,Core,Email
0014T000004yoyG,50,2021-04-06,Core,Email
0014T000004yoyG,50,2021-05-06,Core,Email
0014T000004yoyG,50,2021-06-06,Core,Email
0014T000004yoyG,50,2021-07-06,Core,Email
0014T000004yoyG,50,2021-08-06,Core,Email
0014T000004yoyG,50,2021-09-06,Core,Email
0014T000004yoyG,50,2021-10-06,Core,Email
0014T00000N5lvA,11,2022-01-02,Core,Ads
0014T000004kLZ2,103,2021-12-17,Mid-Level,Ads
0014T000004kLZ2,103,2021-11-17,Mid-Level,Ads
0014T00000OzykA,5.15,2021-12-27,Core,Ads
0014T000004yOo5,5,2022-02-28,Core,Email
0014T000004yOo5,5,2022-03-31,Core,Email
0014T000004xQ3E,15,2021-04-07,Core,Ads
0014T000004xQ3E,15,2021-05-07,Core,Ads
0014T000004xQ3E,15,2021-06-07,Core,Ads
0014T000008U0l7,12,2021-11-03,Core,Ads
0014T000004xQ3E,15,2021-07-07,Core,Ads
0014T000008U0l7,12,2021-12-03,Core,Ads
0014T000004xQ3E,15,2021-08-07,Core,Ads
0014T000008U0l7,12,2022-01-03,Core,Ads
0014T00000AnOYK,206,2022-01-26,Mid-Level,Website
0014T000004xQ3E,15,2021-09-07,Core,Ads
0014T000008U0l7,12,2022-02-03,Core,Ads
0014T00000AnOYK,206,2022-02-26,Mid-Level,Website
0014T000004xQ3E,15,2021-10-07,Core,Ads
0014T000008U0l7,12,2022-03-03,Core,Ads
0014T00000AnOYK,206,2022-03-26,Mid-Level,Website
0014T000008U0l7,12,2022-04-03,Core,Ads
0014T00000AnOYK,206,2022-04-26,Mid-Level,Website
0014T000008U0l7,12,2022-05-03,Core,Ads
0014T00000AnOYK,206,2022-05-26,Mid-Level,Website
0014T00000BZGuo,10,2021-12-29,Core,Website
0014T00000DG7nG,15,2022-01-18,Core,Ads
0014T00000N6nBh,10,2022-01-18,Core,Ads
0014T00000AptMd,25.75,2022-04-16,Core,Ads
0014T00000QdgiT,20.6,2022-04-21,Core,Ads
0014T00000N7mDk,25,2022-01-01,Core,Website
0014T00000MUhbP,12,2022-01-18,Core,Ads
0014T00000An5fo,30,2021-12-24,Core,Website
0014T00000QdZNh,100,2022-04-18,Core,Ads
0014T00000QdZNh,100,2022-03-18,Core,Ads
0014T00000EFDA6,25.75,2021-12-23,Core,Website
0014T00000EFDA6,25.75,2021-11-23,Core,Website
0014T000004yM4S,25,2022-01-19,Core,Website
0014T00000P0Bnm,19.57,2022-01-31,Core,Ads
0014T00000P0Bnm,19.57,2021-12-31,Core,Ads
0014T0000066j01,15,2021-01-17,Core,Email
0014T0000066j01,15,2021-02-17,Core,Email
0014T000004yYFd,75,2021-06-10,Core,Email
0014T000004yYFd,75,2021-07-10,Core,Email
0014T00000N6rVM,12,2022-01-19,Core,Ads
0014T000004yYFd,75,2021-08-10,Core,Email
0014T000004yYFd,75,2021-09-10,Core,Email
0014T000004yYFd,75,2021-10-10,Core,Email
0014T000004xBKC,15.45,2021-02-22,Core,Website
0014T000004yYFd,75,2021-11-10,Core,Email
0014T000004xBKC,15.45,2021-03-22,Core,Website
0014T000004yYFd,75,2021-12-10,Core,Email
0014T000004xBKC,15.45,2021-04-22,Core,Website
0014T000004yYFd,75,2022-01-10,Core,Email
0014T000004xBKC,15.45,2021-05-22,Core,Website
0014T000004yYFd,75,2022-02-10,Core,Email
0014T00000N7mDv,25.75,2022-01-01,Core,Website
0014T000004xBKC,15.45,2021-06-22,Core,Website
0014T000004yYFd,75,2022-03-10,Core,Email
0014T000004xBKC,15.45,2021-07-22,Core,Website
0014T000004yYFd,75,2022-04-10,Core,Email
0014T000004xBKC,15.45,2021-08-22,Core,Website
0014T000004yYFd,75,2022-05-10,Core,Email
0014T000004xBKC,15.45,2021-09-22,Core,Website
0014T000004xBKC,15.45,2021-10-22,Core,Website
0014T000004xBKC,15.45,2021-11-22,Core,Website
0014T000004yvYv,70,2022-01-19,Core,Website
0014T00000MUzZZ,20.6,2021-12-23,Core,Website
0014T00000N7pwK,10.3,2022-02-02,Core,Email
0014T00000MUntU,103,2022-01-20,Core,Website
0014T00000K5E6j,103,2022-01-20,Core,Website
0014T00000Ewg4i,10.3,2022-02-02,Core,Website
0014T000004kKz2,50,2021-02-18,Core,Website
0014T000004kKz2,50,2021-03-18,Core,Website
0014T000004kKz2,50,2021-04-18,Core,Website
0014T000004kKz2,50,2021-05-18,Core,Website
0014T000004kKz2,50,2021-06-18,Core,Website
0014T00000N8TzS,51.5,2021-11-07,Core,Website
0014T000004kKz2,50,2021-07-18,Core,Website
0014T000004kKz2,50,2021-08-18,Core,Website
0014T000008U0l8,10.3,2021-01-03,Core,Website
0014T000004kKz2,50,2021-09-18,Core,Website
0014T000008U0l8,10.3,2021-02-03,Core,Website
0014T000004kKz2,50,2021-10-18,Core,Website
0014T000004kKz2,50,2021-11-18,Core,Website
0014T000004xlu3,15,2022-02-26,Core,Direct Mail
0014T000004xlu3,15,2022-03-26,Core,Direct Mail
0014T000004kJoj,10,2022-01-21,Core,Website
0014T00000OzjCH,25,2022-01-21,Core,Website
0014T0000066j01,15,2021-03-17,Core,Email
0014T0000066j01,15,2021-04-17,Core,Email
0014T0000066j01,15,2021-05-17,Core,Email
0014T000004kHM9,10,2021-01-22,Core,Ads
0014T0000066j01,15,2021-06-17,Core,Email
0014T000004kHM9,10,2021-02-22,Core,Ads
0014T0000066j01,15,2021-07-17,Core,Email
0014T000004kHM9,10,2021-03-22,Core,Ads
0014T0000066j01,15,2021-08-17,Core,Email
0014T000004kHM9,10,2021-04-22,Core,Ads
0014T000004kHM9,10,2021-05-22,Core,Ads
0014T00000P06fh,20.6,2022-01-30,Core,Website
0014T000004kHM9,10,2021-06-22,Core,Ads
0014T00000P06fh,20.6,2021-12-30,Core,Website
0014T000004kHM9,10,2021-07-22,Core,Ads
0014T000004kHM9,10,2021-08-22,Core,Ads
0014T00000MV0LW,25.75,2021-12-23,Core,Website
0014T000008Th2E,15,2021-01-16,Core,Ads
0014T000008Th2E,15,2021-02-16,Core,Ads
0014T00000N7mE9,25.75,2022-01-01,Core,Website
0014T00000OMmWw,25,2022-01-30,Core,Ads
0014T000008Th2E,15,2021-03-16,Core,Ads
0014T000008Th2E,15,2021-04-16,Core,Ads
0014T000008Th2E,15,2021-05-16,Core,Ads
0014T00000P2YEA,25,2022-04-18,Core,Website
0014T000008Th2E,15,2021-06-16,Core,Ads
0014T000008Th2E,15,2021-07-16,Core,Ads
0014T000004xpvt,100,2021-06-20,Mid-Level,Ads
0014T000004xpvt,100,2021-07-20,Mid-Level,Ads
0014T000008U16r,10,2021-01-04,Core,Website
0014T000008U16r,10,2021-02-04,Core,Website
0014T000004xZ4c,10,2021-01-16,Core,Website
0014T000004xZ4c,10,2021-02-16,Core,Website
0014T00000N6qXE,6,2022-01-18,Core,Website
0014T000004xZ4c,10,2021-03-16,Core,Website
0014T000004xZ4c,10,2021-04-16,Core,Website
0014T0000066j01,15,2021-09-17,Core,Email
0014T000004xZ4c,10,2021-05-16,Core,Website
0014T0000066j01,15,2021-10-17,Core,Email
0014T0000066j01,15,2021-11-17,Core,Email
0014T000004yOo5,5,2022-04-30,Core,Email
0014T0000066j01,15,2021-12-17,Core,Email
0014T000004yOo5,5,2022-05-31,Core,Email
0014T0000066j01,15,2022-01-17,Core,Email
0014T0000066j01,15,2022-02-17,Core,Email
0014T0000066j01,15,2022-03-17,Core,Email
0014T0000066j01,15,2022-04-17,Core,Email
0014T0000066j01,15,2022-05-17,Core,Email
0014T000008U0l8,10.3,2021-03-03,Core,Website
0014T000008U0l8,10.3,2021-04-03,Core,Website
0014T000008Th2E,15,2021-08-16,Core,Ads
0014T000008U0l8,10.3,2021-05-03,Core,Website
0014T000008Th2E,15,2021-09-16,Core,Ads
0014T000004xCp0,20,2021-07-20,Core,Email
0014T000008U0l8,10.3,2021-06-03,Core,Website
0014T000008Th2E,15,2021-10-16,Core,Ads
0014T000004xCp0,20,2021-08-20,Core,Email
0014T000008U0l8,10.3,2021-07-03,Core,Website
0014T000008Th2E,15,2021-11-16,Core,Ads
0014T000004xCp0,20,2021-09-20,Core,Email
0014T000008U0l8,10.3,2021-08-03,Core,Website
0014T000008Th2E,15,2022-04-16,Core,Ads
0014T000004xCp0,20,2021-10-20,Core,Email
0014T000008U0l8,10.3,2021-09-03,Core,Website
0014T000008Th2E,15,2022-05-16,Core,Ads
0014T000004xCp0,20,2021-11-20,Core,Email
0014T000008U0l8,10.3,2021-10-03,Core,Website
0014T000004xCp0,20,2021-12-20,Core,Email
0014T000008U0l8,10.3,2021-11-03,Core,Website
0014T000004xCp0,20,2022-01-20,Core,Email
0014T000004xCp0,20,2022-02-20,Core,Email
0014T00000N8UDn,10.3,2021-12-07,Core,Website
0014T000004xCp0,20,2022-03-20,Core,Email
0014T000004xCp0,20,2022-04-20,Core,Email
0014T00000N8HPW,12,2022-05-04,Core,Website
0014T00000OzAuP,15.45,2022-01-11,Core,Ads
0014T00000N8I6I,18,2022-05-05,Core,Website
0014T00000OzAuP,15.45,2021-12-11,Core,Ads
0014T00000QcWuy,15.45,2022-05-05,Core,Website
0014T000004kKIo,25,2021-06-20,Core,Website
0014T000004kKIo,25,2021-07-20,Core,Website
0014T000004yUxy,51.5,2022-01-01,Core,Website
0014T00000N7l9i,25.75,2022-01-01,Core,Website
0014T00000N7l9t,25.75,2022-01-01,Core,Website
0014T00000OzWoM,19,2022-04-16,Core,Ads
0014T00000N8UDn,10.3,2021-11-07,Core,Ads
0014T000004y0Ae,51.5,2021-01-27,Core,Email
0014T000004y0Ae,51.5,2021-02-27,Core,Email
0014T00000P06fk,25,2022-01-30,Core,Ads
0014T000004yXuw,25,2021-02-17,Core,Direct Mail
0014T000004yXuw,25,2021-03-17,Core,Direct Mail
0014T000004yXuw,25,2021-04-17,Core,Direct Mail
0014T000004yXuw,25,2021-05-17,Core,Direct Mail
0014T000004yXuw,25,2021-06-17,Core,Direct Mail
0014T000004yXuw,25,2021-07-17,Core,Direct Mail
0014T00000N8F69,25.75,2022-01-04,Core,Website
0014T000004yXuw,25,2021-08-17,Core,Direct Mail
0014T000004yXuw,25,2021-09-17,Core,Direct Mail
0014T000004yXuw,25,2021-10-17,Core,Direct Mail
0014T000004yXuw,25,2021-11-17,Core,Direct Mail
0014T000008Th2E,15,2022-01-16,Core,Ads
0014T000008Th2E,15,2022-02-16,Core,Ads
0014T000008Th2E,15,2022-03-16,Core,Ads
0014T000004kKXz,15,2021-09-18,Core,Ads
0014T000004kKXz,15,2021-10-18,Core,Ads
0014T000004kKXz,15,2021-11-18,Core,Ads
0014T000008U0l8,10.3,2021-12-03,Core,Website
0014T000008U0l8,10.3,2022-01-03,Core,Website
0014T000008U0l8,10.3,2022-02-03,Core,Website
0014T000008U0l8,10.3,2022-03-03,Core,Website
0014T000008U0l8,10.3,2022-04-03,Core,Website
0014T00000MUbzv,25,2022-01-18,Core,Ads
0014T000008U0l8,10.3,2022-05-03,Core,Website
0014T000004xBHs,25,2022-01-16,Core,Direct Mail
0014T000008U0kz,103,2021-01-03,Mid-Level,Website
0014T000008U0kz,103,2021-02-03,Mid-Level,Website
0014T00000N7lVM,41.2,2022-01-01,Core,Website
0014T000008U0kz,103,2021-03-03,Mid-Level,Website
0014T000008U0kz,103,2021-04-03,Mid-Level,Website
0014T000008U0kz,103,2021-05-03,Mid-Level,Website
0014T000004xpvt,100,2021-01-20,Mid-Level,Ads
0014T000008U0kz,103,2021-06-03,Mid-Level,Website
0014T000004xpvt,100,2021-02-20,Mid-Level,Ads
0014T000008U0kz,103,2021-07-03,Mid-Level,Website
0014T00000N8Z1S,15.45,2021-12-08,Core,Website
0014T00000OzaGa,25.75,2022-04-17,Core,Ads
0014T000004xpvt,100,2021-03-20,Mid-Level,Ads
0014T000004xBKC,15.45,2021-01-22,Core,Website
0014T000008U0kz,103,2021-08-03,Mid-Level,Website
0014T00000N8Z1S,15.45,2021-11-08,Core,Website
0014T00000N7lGI,12,2022-01-01,Core,Website
0014T000004xpvt,100,2021-04-20,Mid-Level,Ads
0014T000008U0kz,103,2021-09-03,Mid-Level,Website
0014T000004xpvt,100,2021-05-20,Mid-Level,Ads
0014T000004yXRg,50,2021-11-07,Core,Direct Mail
0014T000004yxsv,12,2022-01-01,Core,Website
0014T000004y0Ae,51.5,2021-03-27,Core,Email
0014T000004y0Ae,51.5,2021-04-27,Core,Email
0014T000004kKXz,15,2021-04-18,Core,Ads
0014T000004y0Ae,51.5,2021-05-27,Core,Email
0014T000004kKXz,15,2021-05-18,Core,Ads
0014T000004y0Ae,51.5,2021-06-27,Core,Email
0014T000004kKXz,15,2021-06-18,Core,Ads
0014T00000N8EpY,10,2022-01-04,Core,Email
0014T000004y0Ae,51.5,2021-07-27,Core,Email
0014T000004kKXz,15,2021-07-18,Core,Ads
0014T00000N8EqN,103,2022-01-04,Core,Website
0014T000004y0Ae,77.25,2021-08-27,Core,Email
0014T0000050tlj,50,2021-10-20,Core,Email
0014T000004y0Ae,77.25,2021-09-27,Core,Email
0014T0000050tlj,50,2021-11-20,Core,Email
0014T000004y0Ae,77.25,2021-10-27,Core,Email
0014T0000050tlj,50,2021-12-20,Core,Email
0014T000004y0Ae,77.25,2021-12-27,Core,Email
0014T0000050tlj,50,2022-01-20,Core,Email
0014T000004y0Ae,77.25,2022-01-27,Core,Email
0014T0000050tlj,50,2022-02-20,Core,Email
0014T0000050tlj,50,2022-03-20,Core,Email
0014T0000050tlj,50,2022-04-20,Core,Email
0014T0000050tlj,50,2022-05-20,Core,Email
0014T00000N9F5o,25,2021-12-17,Core,Ads
0014T00000N9F5o,25,2021-11-17,Core,Ads
0014T000004kHM9,10,2021-09-22,Core,Ads
0014T00000MV0Sb,12,2021-12-23,Core,Other
0014T000004xpvt,100,2021-08-20,Mid-Level,Ads
0014T000004yH00,25,2021-06-28,Core,Ads
0014T000004xpvt,100,2021-09-20,Mid-Level,Ads
0014T000004yH00,25,2021-07-28,Core,Ads
0014T000004xpvt,100,2021-10-20,Mid-Level,Ads
0014T000004yH00,25,2021-08-28,Core,Ads
0014T000004xpvt,100,2021-11-20,Mid-Level,Ads
0014T000004yH00,25,2021-09-28,Core,Ads
0014T000004xpvt,100,2021-12-20,Mid-Level,Ads
0014T000004yH00,25,2021-10-28,Core,Ads
0014T000004xpvt,100,2022-01-20,Mid-Level,Ads
0014T000004yH00,25,2021-11-28,Core,Ads
0014T000004xpvt,100,2022-02-20,Mid-Level,Ads
0014T000004yH00,25,2021-12-28,Core,Ads
0014T000004xpvt,100,2022-03-20,Mid-Level,Ads
0014T000004yH00,25,2022-01-28,Core,Ads
0014T000004xBBx,50,2021-02-11,Core,Website
0014T000004yH00,25,2022-02-28,Core,Ads
0014T000004xBBx,50,2021-03-11,Core,Website
0014T000008XKIE,5,2021-02-19,Core,Website
0014T000004yH00,25,2022-03-28,Core,Ads
0014T000008UFOw,12,2021-12-13,Core,Ads
0014T000004xBBx,50,2021-04-11,Core,Website
0014T000004xFOq,16,2021-12-08,Core,Email
0014T000008XKIE,5,2021-10-19,Core,Website
0014T000008XKIE,5,2021-11-19,Core,Website
0014T000008XKIE,5,2021-12-19,Core,Website
0014T000008XKIE,5,2022-01-19,Core,Website
0014T000008XKIE,5,2022-02-19,Core,Website
0014T000008XKIE,5,2022-03-19,Core,Website
0014T00000N8J92,50,2022-05-05,Core,Website
0014T000008XKIE,5,2022-04-19,Core,Website
0014T00000N8HWx,12,2022-05-04,Core,Website
0014T000008XKIE,5,2022-05-19,Core,Website
0014T000008U2HG,15.45,2021-01-04,Core,Ads
0014T000008U2HG,15.45,2021-02-04,Core,Ads
0014T000008U2HG,15.45,2021-03-04,Core,Ads
0014T00000MUbzv,15,2022-01-05,Core,Ads
0014T000004kKz2,50,2021-01-18,Core,Website
0014T000004yQ25,10,2021-01-28,Core,Email
0014T00000MUhTB,12,2022-01-18,Core,Website
0014T000004yQ25,10,2021-02-28,Core,Email
0014T000004yQ25,10,2021-03-28,Core,Email
0014T000004yQ25,10,2021-04-28,Core,Email
0014T00000AnXr7,5.15,2021-01-27,Core,Ads
0014T000004yQ25,10,2021-05-28,Core,Email
0014T00000AnXr7,5.15,2021-02-27,Core,Ads
0014T000004yQ25,10,2021-06-28,Core,Email
0014T00000AnXr7,5.15,2021-03-27,Core,Ads
0014T00000DFohl,51.5,2022-01-24,Core,Website
0014T00000AnXr7,5.15,2021-04-27,Core,Ads
0014T00000N7lJ4,15.45,2022-01-01,Core,Website
0014T00000AnXr7,5.15,2021-05-27,Core,Ads
0014T00000An5fo,30,2022-01-24,Core,Website
0014T00000AnXr7,5.15,2021-06-27,Core,Ads
0014T00000AnXr7,5.15,2021-07-27,Core,Ads
0014T000004ySFs,18,2022-01-24,Core,Website
0014T00000AnXr7,5.15,2021-08-27,Core,Ads
0014T000008Tb5C,50,2022-04-19,Core,Email
0014T00000AnXr7,5.15,2021-09-27,Core,Ads
0014T00000N8GOC,25.75,2022-01-04,Core,Website
0014T00000G8oX9,20,2022-02-23,Core,Ads
0014T00000OKVK7,25.75,2022-01-22,Core,Website
0014T000004kKIo,25,2021-08-20,Core,Website
0014T00000N7lAt,5,2021-12-12,Core,Email
0014T000004yMBI,103,2021-12-23,Mid-Level,Website
0014T000004kIA7,25,2021-01-15,Core,Ads
0014T00000OzdNP,10.3,2022-04-19,Core,Website
0014T000004kIA7,25,2021-02-15,Core,Ads
0014T000004kIA7,25,2021-03-15,Core,Ads
0014T00000N8XAw,50,2021-11-08,Core,Website
0014T000004kIA7,25,2021-04-15,Core,Ads
0014T00000N7lJI,20.6,2022-01-01,Core,Website
0014T00000N7msa,103,2022-01-01,Core,Website
0014T00000N6mFp,51.5,2022-01-17,Core,Ads
0014T000008Tb5C,50,2021-12-19,Core,Email
0014T00000OMn3j,25,2021-12-30,Core,Website
0014T00000OMn3j,25,2021-11-30,Core,Website
0014T00000N8GIS,25.75,2022-05-04,Core,Website
0014T00000AnZt9,51.5,2021-02-28,Core,Ads
0014T00000N7pdW,25,2022-01-01,Core,Website
0014T00000N7pdX,100,2022-01-01,Core,Website
0014T00000N7wuf,51.5,2022-01-02,Core,Website
0014T000004xQ4y,15,2021-01-12,Core,Ads
0014T00000AnXr7,5.15,2021-10-27,Core,Ads
0014T00000N7ww5,25,2022-01-02,Core,Website
0014T00000AnXr7,5.15,2021-11-27,Core,Ads
0014T00000AnXr7,5.15,2021-12-27,Core,Ads
0014T00000AnXr7,5.15,2022-01-27,Core,Ads
0014T00000AnXr7,5.15,2022-02-27,Core,Ads
0014T00000AnXr7,5.15,2022-03-27,Core,Ads
0014T00000AnXr7,5.15,2022-04-27,Core,Ads
0014T00000AnXr7,5.15,2022-05-27,Core,Ads
0014T0000066i1t,10,2021-12-20,Core,Ads
0014T00000Ev7TY,20,2022-01-24,Core,Ads
0014T00000N8jCB,25,2021-12-10,Core,Website
0014T00000N8jCB,25,2021-11-10,Core,Website
0014T00000N8LGu,10.3,2022-01-05,Core,Website
0014T000008UOsT,25.75,2021-01-20,Core,Ads
0014T000008UOsT,25.75,2021-02-20,Core,Ads
0014T000008UOsT,25.75,2021-03-20,Core,Ads
0014T000008UOsT,25.75,2021-04-20,Core,Ads
0014T00000P06fk,25,2021-12-30,Core,Ads
0014T000004xATn,25,2021-04-06,Core,Website
0014T000008UOsT,25.75,2021-05-20,Core,Ads
0014T000004xATn,25,2021-05-06,Core,Website
0014T000008UOsT,25.75,2021-06-20,Core,Ads
0014T000004xATn,25,2021-06-06,Core,Website
0014T000004xATn,25,2021-07-06,Core,Website
0014T00000N7msg,51.5,2022-01-01,Core,Website
0014T00000OzBDY,50,2022-05-05,Core,Website
0014T00000LQCVe,77.25,2021-12-27,Core,Website
0014T000004kKXz,15,2021-08-18,Core,Ads
0014T00000OzhWE,20.6,2022-04-20,Core,Ads
0014T000009xjTn,20,2022-05-21,Core,Ads
0014T000004kGZs,20,2021-06-13,Core,Ads
0014T00000N7n7U,10,2022-01-01,Core,Website
0014T000004kGZs,20,2021-07-13,Core,Ads
